pair,attack,y_adv,target_class,target_idx,clean_asr,poison_cta,poison_asr,craft_obj,realized_linf,N_p
dog-bird,fc,5,2,430,nan,0.8255666666666667,0.0,0.0022304716985672712,0.031372517347335815,2500
dog-bird,fc,5,2,387,nan,0.8216666666666667,0.0,0.002564824651926756,0.031372517347335815,2500
dog-bird,fc,5,2,6715,nan,0.8255333333333335,0.0,0.0037023292388767004,0.031372517347335815,2500
dog-bird,fc,5,2,7670,nan,0.8170000000000001,0.0,0.00523554440587759,0.031372517347335815,2500
dog-bird,fc,5,2,9467,nan,0.8241999999999999,0.0,0.004046527668833733,0.031372517347335815,2500
