model,attack_type,budget,random_select,asr,cta,pair

VGG13BN,fc,0.05,False,80.0%,0.8399
VGG13BN,fc,0.02,False,84.0%,0.8427
VGG13BN,fc,0.01,False,76.0%,0.8468
VGG13BN,fc,0.005,False,66.0%,0.8444
VGG13BN,fc,0.002,False,62.0%,0.8467
VGG13BN,fc,0.001,False,50.0%,0.8482

VGG13BN,fc,0.05,True,78.0%,0.8422
VGG13BN,fc,0.02,True,66.0%,0.8467
VGG13BN,fc,0.01,True,62.0%,0.8476
VGG13BN,fc,0.005,True,54.0%,0.8481
VGG13BN,fc,0.002,True,42.0%,0.8448
VGG13BN,fc,0.001,True,42.0%,0.8475


VGG13BN,gradmatch,0.05,False,100.0%,0.8416,dog-bird
VGG13BN,gradmatch,0.02,False,94.0%,0.8466,dog-bird
VGG13BN,gradmatch,0.01,False,90.0%,0.8457,dog-bird
VGG13BN,gradmatch,0.005,False,92.0%,0.8462,dog-bird
VGG13BN,gradmatch,0.002,False,60.0%,0.8457,dog-bird
VGG13BN,gradmatch,0.001,False,46.0%,0.8454,dog-bird


----------------------

ResNet20BN,fc,0.05,False,26.0%,0.8259
ResNet20BN,fc,0.02,False,22.0%,0.8307
ResNet20BN,fc,0.01,False,28.0%,0.8313
ResNet20BN,fc,0.005,False,24.0%,0.8314
ResNet20BN,fc,0.002,False,36.0%,0.8314
ResNet20BN,fc,0.001,False,22.0%,0.8314


ResNet20BN,fc,0.05,True,18.0%,0.8288
ResNet20BN,fc,0.02,True,30.0%,0.8309
ResNet20BN,fc,0.01,True,30.0%,0.8303
ResNet20BN,fc,0.005,True,26.0%,0.8305
ResNet20BN,fc,0.002,True,32.0%,0.8308
ResNet20BN,fc,0.001,True,22.0%,0.8312

----------------------


ResNet20BN,gradmatch,0.05,False,92.0%,0.8260
ResNet20BN,gradmatch,0.02,False,84.0%,0.8308
ResNet20BN,gradmatch,0.01,False,68.0%,0.8313
ResNet20BN,gradmatch,0.005,False,60.0%,0.8312
ResNet20BN,gradmatch,0.002,False,46.0%,0.8309
ResNet20BN,gradmatch,0.001,False,32.0%,0.8318

ResNet20BN,gradmatch,0.05,True,92.0%,0.8286
ResNet20BN,gradmatch,0.02,True,66.0%,0.8320
ResNet20BN,gradmatch,0.01,True,50.0%,0.8311
ResNet20BN,gradmatch,0.005,True,42.0%,0.8311
ResNet20BN,gradmatch,0.002,True,34.0%,0.8313


----------------------




ResNet20BN,gradmatch,0.001,True,38.0%,0.8310,dog-bird



ConvNetBN,fc,0.05,False,100.0%,0.8062,frog-airplane
ConvNetBN,fc,0.02,False,96.0%,0.7938,frog-airplane
ConvNetBN,fc,0.01,False,94.0%,0.8101,frog-airplane
ConvNetBN,fc,0.005,False,98.0%,0.8114,frog-airplane
ConvNetBN,fc,0.002,False,84.0%,0.8096,frog-airplane
ConvNetBN,fc,0.001,False,78.0%,0.8095,frog-airplane

ConvNetBN,fc,0.05,True,100.0%,0.8093,frog-airplane
ConvNetBN,fc,0.02,True,88.0%,0.8074,frog-airplane
ConvNetBN,fc,0.01,True,84.0%,0.8112,frog-airplane
ConvNetBN,fc,0.005,True,80.0%,0.8098,frog-airplane
ConvNetBN,fc,0.002,True,62.0%,0.8083,frog-airplane
ConvNetBN,fc,0.001,True,68.0%,0.8125,frog-airplane

ConvNetBN,gradmatch,0.05,False,80.0%,0.8055,frog-airplane
ConvNetBN,gradmatch,0.02,False,58.0%,0.8070,frog-airplane
ConvNetBN,gradmatch,0.01,False,28.0%,0.8095,frog-airplane
ConvNetBN,gradmatch,0.005,False,18.0%,0.8090,frog-airplane
ConvNetBN,gradmatch,0.002,False,12.0%,0.8110,frog-airplane
ConvNetBN,gradmatch,0.001,False,4.0%,0.8100,frog-airplane

ConvNetBN,gradmatch,0.05,True,70.0%,0.8055,frog-airplane
ConvNetBN,gradmatch,0.02,True,16.0%,0.8080,frog-airplane
ConvNetBN,gradmatch,0.01,True,14.0%,0.8088,frog-airplane
ConvNetBN,gradmatch,0.005,True,4.0%,0.8104,frog-airplane
ConvNetBN,gradmatch,0.002,True,0.0%,0.8101,frog-airplane
ConvNetBN,gradmatch,0.001,True,0.0%,0.8104,frog-airplane
